PC1,PC2,Cluster
0.47293177980490264,-1.7937238273794542,3
-1.3738802638213763,1.2009025118038232,3
-0.3274655806347935,-0.19150366443027622,0
3.573559712793815,1.098626170898675,2
0.6962128166568893,1.1728467931880562,0
-0.413644166672892,-1.780722964764615,1
-0.3086851174652302,-1.7677787929696678,1
0.4820964509018122,1.1671517876297635,0
1.657509180688713,-0.29584201247198477,2
0.7863237910909623,-1.7763909314427815,1
-0.8327037747863686,1.1622038049850973,0
2.6345333068703165,-1.8409504346518357,2
-0.11669651863150708,-1.7775235324311878,1
-0.4482124357075035,-0.23124634143412992,0
0.595095310533546,1.148610228699016,0
-0.18459239625004165,-0.2503082671336315,0
1.4648095198422182,-0.26667432521854023,2
1.1994821841953054,1.1418322612952287,0
0.839634247125867,-0.25327135704967263,0
-1.3255881848398514,1.246951314850546,0
0.7370022609168526,-0.2642101213410851,0
-0.12140497339954982,1.202703710682896,0
1.1278427339807084,-1.8423262958259445,3
-0.22008028288681028,-1.7649366290889967,1
-0.46190307163037464,1.1814800130252194,0
1.1889416879503747,-0.27157620078582917,2
-0.875217521428461,-1.7333787204972209,1
-1.3128751315380351,-1.7093933505060899,1
-0.6259947985355255,-1.779099106073442,1
